"﻿""Name""",Twitter,Discord,DiscordId,Reward,answer,Quest,Address,Status,Date,ReviewedById,ReviewDate
CryptologDS,DemonStarsS,CryptologDS#8634,963514143321751600,83 XP,https://twitter.com/DemonStarsS/status/1626576482066907137?s=20,Tweet about us,5CLoHJQqzKeuqTBQxcHTSmGKLXwyubdoKHZZLC4BxH3FHBYR,success,"February 17, 2023",,
@MeranVictory,MeranVictory,Victory#9934,873981599140704300,83 XP,https://twitter.com/MeranVictory/status/1626575415044087810,Tweet about us,5FCVehBRgWXgcGjzbasA6N3BYWxRwNUG47sMSVY4tQKRPnj4,success,"February 17, 2023",,
Ivan9,yakimets78,Ivan9#1649,910972020764848100,83 XP,https://twitter.com/yakimets78/status/1626574077220556800?s=20,Tweet about us,0x2ef719c70689234bd77017fd3911486d25d109fd5774c4e890f925f94b9677f1,success,"February 17, 2023",,
OlegOLEG,taburnabuzz1975,OlegOLEG#4780,954720659752239100,83 XP,https://twitter.com/taburnabuzz1975/status/1626573151302721536?s=20,Tweet about us,5E766ujtzQA7epFmj7EaJ4V7p5318NejpZSwWfzZ5nYLw6X8,success,"February 17, 2023",,
Leonid Trots,leonid_trots,Leonid Sui Bears#3033,958019575654527000,83 XP,https://twitter.com/leonid_trots/status/1626573086974779399?s=20,Tweet about us,0x05c453Ea54bac3241C81240041b204650b2C14EC,success,"February 17, 2023",,
Hary goon,giycineca1976,Hary goon#8665,954718887298101200,83 XP,https://twitter.com/giycineca1976/status/1626573055001608192?s=20,Tweet about us,5DPSpsjXdDURXCCWT2wgPrkYUqD4zDsAz5bQdDTVcDTFk6kP,success,"February 17, 2023",,
Umtor,porapuda1974,Umtor#8652,954715293333192700,83 XP,https://twitter.com/porapuda1974/status/1626572905638162433?s=20,Tweet about us,5GMvtz578vrNgsWcwrpoj6owPhHJMfoRsZ3QcGZCNeqqmsce,success,"February 17, 2023",,
Pilikan,glarhildowntop1,Pilikan#2681,954425490658197500,83 XP,https://twitter.com/glarhildowntop1/status/1626572808502353921?s=20,Tweet about us,5DnrPiZ1Ui9D7pjLWMkKAA3QoXht4Rsxo97zTSqPCXm7dre2,success,"February 17, 2023",,
Nikolay1,fighhycaded1980,Nikolay#7919,954428472523104400,83 XP,https://twitter.com/fighhycaded1980/status/1626572706710970368?s=20,Tweet about us,5Gy5XbNHZK3KJu4sdr9BADzR9Hsv5dgiQgixJC5suRaae9WH,success,"February 17, 2023",,
1996ivan,ceicelatqui1974,1996ivan#2795,954712263615463600,83 XP,https://twitter.com/ceicelatqui1974/status/1626572609587388416?s=20,Tweet about us,5E4cGG2zanViVq36GqRBeFX8oj7W8bscnMqCJscf21BWwY7c,success,"February 17, 2023",,
KarenNelsonSV,Ramawy25,KarenNelsonSV#8112,1029067187878645900,83 XP,https://twitter.com/Ramawy25/status/1626572479723458562,Tweet about us,5CrZoWFDrxUQAEk68yXKQjxZRpupcaFhpGanUX9y3SdmgRCL,success,"February 17, 2023",,
Tripack,silirbygar1979,Tripack#9162,954710361116913700,83 XP,https://twitter.com/silirbygar1979/status/1626572469069922304?s=20,Tweet about us,5GEaE1MJ1L1rMjELGdgTjQkRmtY6ZYBHG26H1mXJPPqgtejo,success,"February 17, 2023",,
Marselellada,Marselellada,marselellada#8222,896371393778827300,83 XP,https://twitter.com/Marselellada/status/1626572407728136194?s=20,Tweet about us,5FCd4gQqkRvUNyThC1hKeskjqZEigxnCiCvHuKecG1BQpCmb,success,"February 17, 2023",,
Mark1998,prepinenov1980,Mark1998#6726,954700207730327700,83 XP,https://twitter.com/prepinenov1980/status/1626572355630686208?s=20,Tweet about us,5H1C8Lky2jPzbywzo35gQ5YyGGAqfp4XJ6d9J3o1REhBuuiY,success,"February 17, 2023",,
hitrii,gescukonsi1980,hitrii#5982,954708501073133600,83 XP,https://twitter.com/gescukonsi1980/status/1626572123681464320?s=20,Tweet about us,5DXTN2FUWRvZcakX4m7mZfCHq4GfhYQtt3fS5Lrg52VrDL6r,success,"February 17, 2023",,
O_oO,viexablivit1973,O_oO#4815,954705520793616500,83 XP,https://twitter.com/viexablivit1973/status/1626572025006366720?s=20,Tweet about us,5FRp67pKYGbexjV4kyiTwDwNejrMHisjW6m9eEEVUd6tinf4,success,"February 17, 2023",,
slavs1310,Sergey91865654,Sergei#2312,931231994619248600,83 XP,https://twitter.com/Sergey_web3/status/1626570995854110721?s=20,Tweet about us,5EUD7ZH7qDpXwYpEbBHewMAH3y4g9gT8M94MwB5NoKU7ZGQi,success,"February 17, 2023",,
"Emporioromario ",Ivanbenzemama,tj.rom#1330,954064231806927000,83 XP,https://twitter.com/Ivanbenzemama/status/1626570689443504133?s=20,Tweet about us,5HdbgNGf59uMZSUydEjxABy1aFEYTPxTHvVDgakVtmVtRu9z,success,"February 17, 2023",,
gendolf91,tsilylka,gendolf91#8540,952971603875078100,83 XP,https://twitter.com/tsilylka/status/1626569715119267840,Tweet about us,5H11exo81BA4apTipoHP8QuaD9xMD3ox1cvkjzu5nQVYPXHX,success,"February 17, 2023",,
Letifkicanvi,Letif90273616,Letifkicanvi#0525,934899132865315000,83 XP,https://twitter.com/Letif90273616/status/1626568689859366914?s=20,Tweet about us,13igXm7EtumK59JmLysTYcWyGWruiJpUDMhHdGjPgpb8azgG,success,"February 17, 2023",,
cristofer,designerpavel,cristofer#3849,256361657125699600,83 XP,https://twitter.com/designerpavel/status/1626568477594071040,Tweet about us,5G6ePhqAZPKQGYhJqTuJDUwJ7nw8ozoJw8XF2rB4iURBoaQ1,success,"February 17, 2023",,
spartakm13,9tCJDnN98z9Z3rv,spartakm.nom#4336,784968798297260000,83 XP,https://twitter.com/9tCJDnN98z9Z3rv/status/1626567271794581504?s=20,Tweet about us,136gob6Gk9Cf2FrMzAwmm5mCfhRzSQ6XMqWH3wNZWxqLpCS5,success,"February 17, 2023",,
Floki99,egor_shumilov,Floki#9984,696724212307460100,83 XP,https://twitter.com/egor_shumilov/status/1626566758004846592,Tweet about us,5D4i4pTvo2uhPJhauMn4A9tph3aN4EG59QZ1k16BNSV5fJAK,success,"February 17, 2023",,
Helen888#8311,LenOk41787394,Helen888#8311,987263161826672600,83 XP,https://twitter.com/LenOk41787394/status/1626565476791857155,Tweet about us,158WDnq4do5yZa4Kvqi7JFfL14yzyKt3C7wEYsfEndGgUUVn,success,"February 17, 2023",,
IvanNambaOne,UnoSuicide,IvanNambaOne#3594,131866217941172220,83 XP,https://twitter.com/UnoSuicide/status/1626564991791890433?t=JjqKUV6M0RUO3TvqwPhmRA&s=19,Tweet about us,16iAdrNu9t2gtd8tu67kNv9YKBNHDxoNyQwyRMvTGjzWU3wk,success,"February 17, 2023",,
konpedalnii,AleksejVolkov16,konpedalnii#0322,876782671601209300,83 XP,https://twitter.com/AleksejVolkov16/status/1626562940831772672?s=20,Tweet about us,164spxKvQsnZ3EznULoyk9BSFCwA5BGv67FLxxi2u24vVw5y,success,"February 17, 2023",,
ShakhoVD,Shadmitrij,ShakhoVD#8738,523508911123202050,83 XP,https://twitter.com/shadmitrij/status/1626562397258321923?s=46&t=N_PAghXfx0Iet1lTACX2wA,Tweet about us,5EFg12vJUJx3wqxUbRaU7fQiwvTBpenvSnDXZ9ddibQCR9up,success,"February 17, 2023",,
iGor2208,Ygor_Polischuck,iGor2208#3755,908054321097216000,83 XP,https://twitter.com/Ygor_Polischuck/status/1626562346435870720,Tweet about us,5GEuV97dQ8ZzarvrXqHm85mqbAgRbMZnHSM5oicRYuWTgJZX,success,"February 17, 2023",,
L0ST,r_yahin,L0ST#5420,221811781780111400,83 XP,https://twitter.com/r_yahin/status/1626561895132979200?s=20,Tweet about us,dmz75ctLRLeYxPYZeRLhAsXAavsDz6UDBuMbeHcckB1GQWPaA,success,"February 17, 2023",,
Valey13,Valey_13,Valey13#4230,932294119043256400,83 XP,https://twitter.com/Valey_13/status/1626560174851776512?s=20,Tweet about us,1npGxWqUCggd8gb84Ut8c5yL36yr2R3u57BH61eKxpqs2nu,success,"February 17, 2023",,
ErickFerrardy,ErickFerardy,MiningLike 🦾#1740,589200625317707800,83 XP,https://twitter.com/ErickFerardy/status/1626558316565475334,Tweet about us,1395vTDUza4RW5aasryboBxT82kjGy2xZWpXYUUxzusMjroW,success,"February 17, 2023",,
76valeriy,ValeriyT76,Valeriy#1621,892470619516579800,83 XP,https://twitter.com/ValeriyT76/status/1626550797784711168?s=20,Tweet about us,13wtdZMBSmJgdP4y5AS7nAHUsf1WKdNJeazZ1KCpCMd8ajTW,success,"February 17, 2023",,
oumanec56,Andrii60829766,oumanec56#7473,1022491322491351000,83 XP,https://twitter.com/Andrii60829766/status/1626548940806955008,Tweet about us,5Gc2FYCJhCpnRJYwSdV76h5YSsoRvTqsrLpoJS5f1dyUr2Nm,success,"February 17, 2023",,
delegaTOR#6605,Wafou36813661,delegaTOR#6605,758021451944034400,83 XP,https://twitter.com/Wafou36813661/status/1626547250703785985?s=20,Tweet about us,5GsKafCU3z97oTKAiSn8Wxp338mkjBTU8uUMC9Bw1CZVxD8b,success,"February 17, 2023",,
0x7cd8…7a1c,Mr_White_85,Mr_White#7314,895246017035894800,83 XP,https://twitter.com/Mr_White_85/status/1626506282659110912?s=20,Tweet about us,5CzJhCSjb4Rsavvzvv54jJ18DR3kT9t2NoWvMtTrDwrJvXEd,success,"February 17, 2023",,
Vovan6996,Vladimi27467632,vovan6996#7887,664223310833385500,83 XP,https://twitter.com/Vladimi27467632/status/1626472899484831746?s=20,Tweet about us,12YewJE7oh7cThPa5rWopmcAXmW9E4tJtD4d1bP2axRAqTM5,success,"February 17, 2023",,
Dayshell,stpsnv,ice9k#8607,1050573471870107600,83 XP,https://twitter.com/stpsnv/status/1626386394535927808?t=8O_zIbIhHM_AM2uQ89UZtg&s=19https://twitter.com/stpsnv/status/1626386394535927808?t=8O_zIbIhHM_AM2uQ89UZtg&s=19,Tweet about us,13k6wJpAtqQ6PC1MbVCzaYCvUNWodKyn9jCuB4XpsgEc3JZ,success,"February 17, 2023",,
tanya#7072,Tanya08370651,tanya#7072,818436788565049300,83 XP,https://twitter.com/Tanya08370651/status/1626288923717640193?s=20,Tweet about us,15Xx2ucSD7eQL1Hv8PpZAFuhtvKAVrQJ5e8VGV1WLP2Suyud,success,"February 17, 2023",,
0x39D8…B14b,KishaOlson44,BettyAdamsSV#8781,1042864032555729000,83 XP,https://twitter.com/KishaOlson44/status/1626263823542788096?s=20,Tweet about us,5DkTwFDyUVrBVmEveFeLwWvwLyWSyoQjvmu8qLgcngJCPUBZ,success,"February 17, 2023",,
0x6A…7e82,yarmotssa,Teqilkaaa123#9966,1075546478744961200,83 XP,https://twitter.com/yarmotssa/status/1626248243230244864,Tweet about us,https://twitter.com/yarmotssa,success,"February 16, 2023",,
kubvil,kubvil551,kubvil#4326,448802610632458240,83 XP,https://twitter.com/kubvil551/status/1626222471765524480,Tweet about us,5CJpffqrps2G3sHupP883aBfyRxDXX9G3WkVapdSDa9my323,success,"February 16, 2023",,
mrjw,mrjw707,mrjw777#8379,889077598167138300,83 XP,https://twitter.com/mrjw707/status/1626167267288309760?s=20,Tweet about us,1hEWfH4Y5PQqeTtPymnfSQg5B2E3jTc3mpjZcZrukYrfHnA,success,"February 16, 2023",,
haossut,Haoss_ut,.dot#4015,824638975850578000,83 XP,https://twitter.com/Haoss_ut/status/1626167109288951811,Tweet about us,14rVTwBxDcJwDpfXxyPWdLgXuLvZnncq6XfLuqPFN9PDaNaX,success,"February 16, 2023",,
Kenly,kenly_fan,Kenly#0487,918826422884253700,83 XP,https://twitter.com/kenly_fan/status/1626137277033328642?s=20,Tweet about us,5CSq7FZP6QECE99wEHKWmZsH5MkbAhgxfrtf4soiqFkJFPu5,success,"February 16, 2023",,
VladimirRaketa,raketa2022,Raketa | PYME#8129,855112543394463700,83 XP,https://twitter.com/raketa2022/status/1625986303434309634?s=20,Tweet about us,12uHfH2VKWpLGCosxwPdMQp8CDw49KkPsn7GWiKE1YTSMzy9,success,"February 16, 2023",,
sergei,SergeyS10998715,sergei | Alchemist#4069,812782508432687100,83 XP,https://twitter.com/SergeyS10998715/status/1625984032730189831?s=20,Tweet about us,14rpnmpJt3614JeHSXjkbakfMHHvsizn9wjx8DKcHcJdAnvC,success,"February 16, 2023",,
ddkissfm,AleksejPavlinic,ddkissfm#4214,887808300933087400,83 XP,https://twitter.com/aleksejpavlinic/status/1625860376712691712?s=21&t=zXzUMvLU-jYKB0GphPDV1Q,Tweet about us,j4VdFRR557fN5CYfyG5xq6HDPMzySUxPbhNn6BHeqyUYVR5cp,success,"February 15, 2023",,
eclipsingbinary,EclipsingB,Eclipsingbinary#7338,600781995811012600,83 XP,https://twitter.com/EclipsingB/status/1625824503044485120?s=20,Tweet about us,5CDCqEbzTiyxpaNGEK7M7wzEvwrjY6rQpM2Np5zm2nFPEVfj,success,"February 15, 2023",,
p_auk,codervv,p_auk#6110,656200342828089300,83 XP,https://twitter.com/codervv/status/1625808033291939842,Tweet about us,13QLqso6ZdoN5WvtBF6nDUiFyyVs218LGC2Q7xEpHzcUKMZZ,success,"February 15, 2023",,
Fierce11,Radare13Radare,Fierce Zhenya#8835,699602040568938500,83 XP,https://twitter.com/Radare13Radare/status/1625529680102055936,Tweet about us,1634bjBtAz64qx6sfxTjVSL5gubWnXMBw5FWTosWvGScgbmj,success,"February 15, 2023",,
Yuri.S,YuriS91303939,Yuri.S Bay Swap#0972,930038330178015200,83 XP,https://twitter.com/YuriS91303939/status/1625228038202859544,Tweet about us,14QiXenGXD1gEQTixX4SasDFNTawZVZhrMCV8yxXX5rY16nB,success,"February 14, 2023",,
ferdikesh,Omer_OzdemirTR,Ömer_ÖzdemirTR#5183,827228948932329500,83 XP,https://twitter.com/Omer_OzdemirTR/status/1625208824457007121,Tweet about us,5Dh8Lw11DPxmVE5GsFFoBvBHU7XFkdoLh2MzuoK5Sh6r9Aws,success,"February 14, 2023",,
Genius,Sackycryptoking,Genius#7148,419876245204107260,83 XP,https://twitter.com/Sackycryptoking/status/1619343402012925952,Tweet about us,5DUnrFPnwi2XRyC6erEFduwsfhuLPFeD1BPFZiGuFVRPEt6Y,success,"January 28, 2023",,
riezza__,riezza__,riezza__#2650,878271212151779500,83 XP,https://twitter.com/riezza__/status/1618489094853767168?s=20&t=XlmbjVcCoegj4KPLLBE-Ng,Tweet about us,j4VGrpnBNwmMzdEpKbGrAEzSNh5cXnwahCCdx417bQWWqFXM4,success,"January 26, 2023",,
proffkabl,pRoFFkabl,pRoFFkabl#9074,435721694490001400,6 XP,https://twitter.com/pRoFFkabl/status/1615822061321986048?s=20&t=Obo3YXCvRoRmCwxmHYemBg,Tweet about us,137dMnPAKvcdyVVA53oQ58aVVv3rEFRFuW9jhNFGPzuEhLST,success,"January 19, 2023",,
unddka,IkotnikSeryi,unddka#7658,911927224540729300,6 XP,https://twitter.com/IkotnikSeryi/status/1615739708016939009?s=20&t=e2cD0rdqfa9qLWjWIrID2g,Tweet about us,1HXeAKZSVT9XnZBf2pKD3J1f6RyYzcASLekbL775mEaa91H,success,"January 18, 2023",,
crypto-falcon,DenyaVs,denya#4691,820698485929672700,10 XP,https://twitter.com/DenyaVs/status/1613880992288198659?s=20&t=BGDPxKET4obNfwiwqRP21g,Tweet about us,1HyVgCAHnAqBqapfUS3fqEchUsdhkQwx5x16nsAwF3s1cNh,success,"January 13, 2023",,
Maksimka7,ulasev777,Maksimka/Sui Bears#2069,893048246639931400,10 XP,https://twitter.com/ulasev777/status/1613572215907438594?s=20&t=qzcoKPGJxx_IjDMZLpNASA,Tweet about us,157CLFD7Z9NxbystWXktZsTEsHrBtBte6XEVJDwL3ySC7zPW,success,"January 13, 2023",,
GTNZ,ndrii91950587,Andrii#7317,828353625034063900,10 XP,https://twitter.com/ndrii91950587/status/1613544496339509250?s=20&t=K5YdcTbNiX-9q7xFPY1d4g,Tweet about us,14TAvsey6cegTRQ418fF5Q7pA2EEnqi3ePpebra9ikMRbeg9,success,"December 1, 2023",,
4ibriki.v.damki,BuravcikC,4ibriki#8291,866737520502898700,10 XP,https://twitter.com/laurakhar/status/1612783863369183232?s=61&t=u1f0tr0i_25Frc_s94loPQ,Tweet about us,j4VuLWDUgWQSuHV5bpnvErerVUR5Zcsc92TU1sHPSqPBcJJCF,success,"October 1, 2023",,
